"","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6","Sample7","Sample8","Sample9","Sample10","Sample11","Sample12","Sample13","Sample14","Sample15","Sample16","Sample17","Sample18","Sample19","Sample20"
"Gene431",9.4284495938713,12.35331473584,6.84811396104176,14.804690365013,10.6833815311338,16.7350306379289,13.2503387888673,14.2752308361092,12.507882446205,7.2116093393754,15.4165947632077,17.8637283814373,14.1155561202649,8.8553053551515,15.3127435618006,7.48189425314518,7.55501402816756,11.6012406163095,13.1679629335965,14.5434068832525
"Gene432",11.1352717109105,5.24615006622648,18.2056275688666,14.6259610831247,12.1613482722421,10.756804986588,10.502215139773,6.92772648090657,8.64276475805185,15.5593145654341,16.311103257485,11.7658674594325,12.6356612663619,9.69338879592302,12.7694443201305,6.91518106786495,11.2858309469944,8.7801398634711,12.0042330759001,16.1901701054855
"Gene433",10.9001156356174,11.4350984433821,10.2776888134816,2.02099186079231,10.1735180701739,12.4323367014622,8.83284221039832,9.43958356940122,15.0166153067527,10.1835600736425,14.332912206084,11.2249522093326,8.32015712502302,11.3161653993859,12.6943422565105,14.026784824371,5.51695859723563,10.846531598598,11.8848798797928,12.0079882931307
"Gene434",6.98309122146749,11.1806991189844,10.180760728236,11.6050805280524,13.0338591587807,7.03102674011258,6.83745480665802,6.36680537749781,10.5449980672546,2.79326499819069,11.8461062473048,11.6491480168062,15.4223964012425,9.93757845986459,8.37511817137727,16.7043603221111,12.4923189877363,7.3175696486409,14.3680630670298,9.18211020663308
"Gene435",10.0577778238761,1.91401189262645,9.80036436696742,8.95083701695905,8.71524588180177,11.2905331748136,10.0409176984054,14.5856760441063,13.2469020843448,9.03128986327832,13.042196644013,10.4410936734739,10.8372319348775,14.2822462935985,9.58394426002111,12.207547895997,12.7023367782209,9.40815228075443,11.5386446684685,7.90705011508711
"Gene436",6.76773804066405,11.1051319855998,15.5309366201202,9.92497582571063,10.5813128267117,9.62929567537406,9.95416899510044,10.4189275790153,8.27698170383564,2.31134915663514,5.72232631238193,14.8462917077898,15.3225524198893,11.0516172500733,11.6405652181378,15.2377745278872,13.9199291510345,14.1701246976927,16.0435076484501,9.55758338105116
"Gene437",12.1381099757328,3.49474675795898,11.9917813312108,3.3515996328595,10.0973923355686,9.30421198688791,10.0012561725255,9.87186029511555,12.4390104345326,9.27239541854969,7.85612568824804,11.2875308125048,16.7641608332926,9.85684775428905,11.5124371000847,14.2410199339212,9.03440475706063,11.6781780503464,10.0751957678417,12.3974419535681
"Gene438",13.2543252695819,11.9794131306782,9.2470280687561,11.1551215035254,6.77753633756882,11.6738429709859,8.81751108518966,11.3105198301799,7.08278496407103,11.1305319934712,7.02488454543766,14.1458109046282,12.6766757116629,9.87478962900575,14.4492738332098,11.8891293486613,4.61752386194207,11.3218160801291,12.1075666104018,12.4949136022949
"Gene439",3.32503691053776,8.63825879985643,6.50143058016749,8.41983793677135,13.5964779692141,5.48711389083598,8.22699254669251,18.5683926634975,8.39198782314542,8.33842045973013,15.1718375092328,17.4741642170079,12.306290572177,14.3454414109992,15.3509046188498,13.046584257856,10.9636713693472,13.3326392828015,11.6524230745303,12.739975544495
"Gene440",13.7070803869004,7.91518952429532,6.88381671784767,11.1216684666966,6.51270035979793,14.171583307087,12.7779180720902,8.03057792410777,9.45911913972641,9.89905436473433,14.3828981171545,16.6583443579869,16.6248958640491,9.78938373553686,16.2416181046004,7.7324016603589,7.63702388444543,14.1181375670091,7.49945204454266,11.4375710853591
"Gene441",6.27686650957453,9.979461090482,7.64503208398807,9.42634539893014,13.9153876634872,16.8479080188047,9.5695889212954,11.3434992634679,13.6076696446374,10.9996123605241,15.3190716361868,10.5966912716612,9.5110328184258,12.3302955391805,11.1511805665333,9.17436182942495,11.1420909085075,13.5401493902196,15.9077853584714,10.1273017921991
"Gene442",11.3643078069479,14.119156134952,13.6448452929349,6.92368733388315,6.79460057284745,8.67639825766027,14.6756122115213,10.2912398023813,10.547903562719,8.8459486285478,14.2195461964607,11.864481823033,14.3708068914245,12.837266214281,13.2945987305649,11.6127340270948,14.8261484127218,6.42878558777789,6.93824761671815,7.99380947067991
"Gene443",11.9797079144278,8.09403076834632,9.43305527268729,10.9995890083215,7.05374960325057,11.5564137215168,7.65116704761358,10.5129463678908,8.6412240854405,14.1348309191855,11.4220669931367,14.3955471331859,13.1322429329907,9.0226483472522,13.539328348571,13.1294811570752,13.94418559704,13.466959053808,18.3108203985951,14.7083458915965
"Gene444",9.4003305156957,11.6743098818463,7.72840413196052,11.7852072139334,12.5826654732241,16.161583455304,4.46815817959318,13.34510276166,6.86490022945417,15.6377766410142,13.51110992333,9.61133441113155,11.1089668269442,15.919014253142,11.0463758225259,11.6258796802293,15.1726586797817,10.9415526357107,10.609506601363,13.0687966830291
"Gene445",8.06465812942062,11.0234736052656,12.3761784336408,10.1629578622922,9.75476521849621,7.35382270810132,9.52008227985481,10.6085629465032,7.7881917646511,12.4395258648866,13.9457733627819,9.06135014903157,7.1126193075017,10.6495405076425,14.6757115270481,8.63834857719858,13.2389020627624,14.4408891386244,11.8010272829199,7.64416051193484
"Gene446",10.4959630637262,6.46144411257533,14.0355400570665,11.7013047623143,4.4644274820892,10.1413794382317,12.7358319221319,9.76363187576522,10.9426363836588,12.8978770461428,15.7840132828269,12.9623286099526,15.0908496741501,13.776159827549,12.7765867071976,11.0866350689264,12.2521075574422,11.7462627570113,12.6745454162168,12.4059458932075
"Gene447",11.3164561021434,4.77693394799809,7.91640554778605,8.60796811379207,14.5102611464013,16.9259039086889,9.53955978378104,10.9468703540895,11.0750096423141,17.0111338667263,9.68946811912363,16.1858269877067,14.2627847847367,6.48810176792224,15.0017045374451,14.2965139219384,16.9568467344187,10.6461074251931,10.1989901634749,11.845943946011
"Gene448",12.6499084598461,4.02224268628257,8.66520236787288,13.85440244518,2.53441770758847,7.22421859188679,5.26341492675074,7.85876033089247,9.14497311310633,9.60134993418833,13.0550993873479,11.0955082522413,11.4670165512746,9.57704358173167,13.9076787335106,12.4771904452758,12.8841493610023,11.177803792363,16.658860796287,14.9493037436655
"Gene449",3.84298904829414,11.6538226344037,11.0358525601714,8.92608315458302,7.92242193603902,12.8664364645714,8.25198879589633,15.6250452104955,7.98288445681217,10.5225651181037,8.08280097313143,12.489900875983,13.286628877738,16.3155335204971,14.1286526532632,9.60137673532138,13.6507806367924,19.1350148705032,11.0524076654988,7.65015950761536
"Gene450",5.09086219582293,9.8957738154061,9.9854666903921,8.26104433046216,5.43898197017103,11.4205030307602,9.88288418401123,15.5792559664021,3.78492130584527,5.33670832718053,6.4712198075143,6.99068129501132,9.11800388413171,9.35350694459999,6.57685856364739,8.00172464735681,14.5762920941565,13.3549243841399,13.7620119607773,7.06965401688724
"Gene451",14.2912070235645,15.5517151108319,11.2190994144543,13.1247783474419,8.29609749365812,8.9106116291857,13.9129194603232,7.61042447804368,11.1343293154616,9.81069853063299,7.45185929293721,15.1538043111445,12.8875212366991,16.3228776504839,13.3993640971018,10.7340527697258,10.8718049364196,17.5350185942267,10.8234556083346,11.6698060782098
"Gene452",13.1398865413346,11.7210253247891,15.1425955773143,13.3446465432336,10.2660433873933,11.0855610354442,13.3699073139207,4.33516226262087,8.88236252133781,8.38651437924523,6.22543361936129,10.2776815191215,10.8369147893335,12.5817533463977,10.9556437040993,16.2021436025524,10.4047603265341,10.1481208759308,7.65038760031057,14.5702290547812
"Gene453",11.305866846723,12.5490876732478,9.81884033763711,12.0419669113032,8.99937767352931,9.00342372431822,12.4333483683451,15.8550889743786,9.86354061954225,9.57716378054698,9.3736452816211,13.3256966360971,12.0261999635916,10.5604757956118,9.59389504444476,10.1385561505163,7.96743924503967,7.6861128987815,7.09190356701684,11.815848446949
"Gene454",12.1455352213332,14.0031507560049,9.15789319739727,10.6615199797783,8.26343755026906,12.281153977194,11.4141463530474,11.477035044773,9.58718187088567,10.3776496032233,8.19736357755021,9.08487751925575,11.8743599999232,11.953149844932,16.8271340054355,13.0497533445801,11.9891625940497,9.70022729111583,6.38646213744997,8.13088570396329
"Gene455",12.751524752923,8.49784270610508,11.4562433826834,14.7846579539443,9.5086124328123,8.47129154435519,7.55919891695564,5.78029172540874,3.86299906674363,9.60037116619269,17.4624992777672,10.095886705661,9.40489194298185,8.70817536492977,8.20941635650166,13.2851250359586,13.913423231228,12.0976522622233,15.1092810779557,14.271716018056
"Gene456",2.01723160460296,11.5302937846855,9.85196641078011,6.9680773182595,10.807496232274,4.7285430364975,12.4334566346538,7.5674065761695,9.73559549339584,9.1461208892481,14.3111512274469,18.636242653307,13.0510534954242,10.5034843400542,15.9679414912026,12.0538344808089,10.5147658997578,11.5300254631486,10.8012483555487,21.8065217532273
"Gene457",13.3308312899165,12.6063798107325,11.8832951845984,13.4133099788245,7.432721253739,12.4395931534184,13.6552032568785,6.91138801980388,15.4097743946549,2.55590050074028,11.2642337865512,17.8493644509962,10.6248102986469,14.9366633666216,12.272734737419,19.1393849967281,13.2308817775998,14.5894336177993,12.6517271576357,8.26749311555948
"Gene458",8.54503721031303,14.1080550640091,9.32808654573923,15.1431815034548,3.77543132004774,13.3969819626514,12.2266003019381,10.3942923881441,15.548268356423,13.6531445272171,10.8043777285977,9.66423802810022,14.5701812058233,8.82600323576541,6.25670972187436,12.4397995612603,12.1750091835598,9.26901107116892,11.0053156718934,13.6776615175864
"Gene459",10.6918504918936,12.2879534389791,11.3305681432033,10.1638287224102,7.22246240713613,10.3346168904388,13.5296293661554,9.17397587709943,5.49380928161131,11.8915051473384,16.4156397455655,14.2678343837064,17.9318681135417,13.5063072034988,13.0095336733694,10.8913092226903,13.2091189867809,10.458392614694,12.0897603288918,13.0635318563528
"Gene460",9.11452659734927,11.263441519112,5.30877787729632,11.7571660118362,4.28692662617746,7.50962008310934,10.9123218999485,14.1243850105089,10.0915501937239,4.59812661576885,12.77534590024,9.64795119755626,11.3730520242221,10.6370894149616,5.23965274006855,14.3756347454935,10.0217588948615,9.37593573759263,15.8053123828673,7.78328952586565
"Gene461",12.6158948622362,7.39532785818633,10.0417109749102,11.8291065809279,11.9060162015983,8.55222996183406,13.0556543351003,15.5849274985907,3.76212296214397,10.0979269007563,9.67916550722965,10.7810875743166,11.0307990613902,12.0515577286152,13.7593724651056,12.5409469186229,10.943724954274,16.2482888073344,14.4749235679525,16.7194159784058
"Gene462",8.95458265313317,12.1886810828731,8.45135203814895,13.5807460249311,15.610475163788,6.04844705952076,14.2107057332885,12.7287439726665,8.22462520988044,14.3023266426686,11.6217467475776,14.6355097818234,11.0807146573525,9.16094512324833,15.7017580066699,12.3782384665729,10.6674963726427,11.4811011172609,16.0260053455189,10.7739264050343
"Gene463",11.5555112976647,11.5007976172549,6.42837227344742,7.42356872013768,6.56361418455616,5.83787195577452,7.09514919560314,9.93632663459807,15.2129740823949,15.340927014389,12.1276734443087,11.5852997593576,14.1317483585589,14.4492612228604,11.7829393718406,7.6036282169871,11.9455470010539,9.73897850688871,13.9201428841898,6.85008278432294
"Gene464",8.82794506408306,11.9027507611207,8.76079237648892,12.6871185800469,7.34369366748848,13.3971803603582,14.5573957621492,13.3530073499117,12.4966071215272,17.3949435539284,11.6704967283012,16.5869552327693,11.212456211621,15.1257320341553,13.2694913666529,11.2247189321851,13.3446268613042,15.6552484690376,14.7186058137477,9.69244123428558
"Gene465",6.72163837269548,11.2709351367168,11.1159848362687,4.87315880149322,7.3733982979385,3.82445641941387,12.2946048986675,7.75716257744928,8.97031064644971,8.33498093295222,18.6744024563191,15.3121834184359,12.8855555883541,12.3608614507847,17.0311155485454,10.4914777448946,11.0192988167595,11.3982395898066,8.38918569273842,8.91341497748718
"Gene466",13.6300315313208,9.39448586586999,10.2770288920614,16.2307106361703,12.3651713690247,11.6760804972423,12.1161152810277,8.05090449700207,8.81413213283196,12.8564567714254,14.9232606745013,7.53263595237933,8.97358747486612,13.0272930050741,9.54874558001136,15.0674772731271,6.77082242440406,16.2650735701334,9.27173186876547,15.5253301551401
"Gene467",12.2227000338228,9.76940230469796,12.0804512875634,8.28598072211366,10.0940340519226,8.84747491582752,10.2206433097839,10.0732632974639,9.75440399113055,14.2455135589462,13.7706730849166,9.65481254462283,13.527562196707,8.26668741648138,12.7865968723941,11.6617642196848,10.2143832432137,8.26710398528187,9.28953634507262,6.22578601289105
"Gene468",15.1727867174694,12.0620923398446,12.8226977294606,9.05142710353988,11.4668434478318,6.02303333442403,7.13496242205305,9.44347764598508,6.45063428771486,7.69538440860709,10.4510529883175,9.23990932840438,11.68879778642,16.4576391298901,16.1117619820536,16.5258260262597,8.33252522257655,16.3902990270401,8.18304562990121,13.8874457823018
"Gene469",10.1954617977379,10.5148945207736,12.4853920891836,10.7766555299494,12.3144096360736,9.30247747126382,6.24973058526736,7.67404076829428,10.3007638266699,11.7495844117926,16.6431215661962,14.3775687869936,9.10649593377897,12.3262950936629,13.8482216434965,15.6428702069963,9.76871357199553,12.1281108200419,10.1838292510125,15.6504736133692
"Gene470",13.3750082374845,7.50967427701903,9.02653247057396,6.24906381938899,10.7435038260074,9.43284610198723,10.9080911248525,11.113641243345,7.47635333237891,10.9136950918904,14.4666045440088,9.92135822021081,9.99740119443278,15.0292569908513,12.5606121210531,12.495447368394,12.7959487322681,9.68840385893224,11.8684619372721,16.6631015000364
"Gene471",15.9262571620572,9.129522640583,6.01553140582883,9.21131547029204,11.3434949144149,13.6069050305512,9.56699309028026,8.12516980287617,5.93617325592255,13.8415586514846,6.9900087716858,9.06808532817386,13.5928176206842,17.3857695834128,9.43903711568317,14.0178883155678,12.8274253811862,7.99958311192624,11.1309320620948,8.4944754125695
"Gene472",9.1555536548831,6.04262282747047,9.15899509026292,10.1844623213967,6.51230420433561,17.1964996988504,13.1950893162216,13.4027152502924,7.52724217024859,10.7686784151067,9.95640881955508,11.1717496246862,8.54325127333934,8.34172399047601,8.26637100953337,14.3187686289409,16.6049243193441,19.6469894745357,15.2694783482419,17.4761191903985
"Gene473",6.03114666173435,7.09890429199326,13.5089663095324,8.98009753546573,9.81463515368849,15.4687269747977,9.95103839269228,8.94610159809483,13.1364671523124,9.26073269560419,16.8581913198296,9.49297599941789,8.76031462197742,8.61560235528507,10.0357167340293,13.6808286497754,11.2583402837315,9.10454162820995,13.4357816617374,16.5910800559495
"Gene474",9.28194529858565,9.56616678959345,9.63557090527578,16.0788821840334,8.15168960629924,14.8809743926858,8.88674049330018,8.91720985336899,6.84080070101361,11.4581266347048,6.39722863403392,9.70546824292,13.6181861733682,14.3764354331991,14.6813909283175,14.0756945791184,10.264106764062,9.9194629570294,9.67082649875282,15.4338728945396
"Gene475",9.35787628004385,4.60560233087522,5.08812504686465,4.63971804713068,6.08551208911711,14.8476590781636,14.5341133461739,9.80829035489459,7.12759832850845,6.80315742477795,10.6777412781997,15.6105343583144,10.691315877818,14.7284918971604,13.533135991118,9.22531161739169,12.0004537491523,9.74088584108202,10.5068001608171,14.2502527291487
"Gene476",10.455041513528,4.93437257622526,11.4741496686093,9.68383475307426,6.49304697092074,12.7862061901188,9.20397180011283,14.0857655219932,3.02650324933303,11.9901430733517,12.4044646210368,8.91198382407014,6.41495008331822,8.36916688641776,15.4697135413957,11.4403428297452,9.5519124651397,14.9831515042412,15.3806036076673,7.07028890008278
"Gene477",15.1369149319578,13.3076955983083,10.8454579320801,13.5365418657799,12.8128286431517,8.63645074799579,7.97661966662996,11.8332246166069,11.6260114775019,8.9094501962864,8.59930520129146,6.91647969685154,14.7109974065862,11.65518501057,9.7725751098357,12.0536298312543,13.8063206970287,12.9393566710845,7.01189021615599,10.9207879600496
"Gene478",9.02156832248396,8.27014322736568,8.79818993442345,7.49150558660939,6.09835903889229,10.5135187738409,12.0146778325457,11.0926391990897,10.2618219008226,11.3652390002242,15.7823037533545,15.5777077447464,10.7210965962213,14.1116085199258,9.14897754792139,12.8926752199963,12.8919800654763,9.63524841372842,10.9217420641977,12.724812554411
"Gene479",11.1190139674147,4.44492481134554,10.520084508568,9.58314663458204,8.7870159197149,5.40821422268446,14.5096604917739,13.0752362724094,8.83929458263031,10.69089518414,10.3664257254203,16.6133242386005,8.99142593654677,13.0845830360208,14.2439858470537,13.0240681600568,12.6786044164041,11.7346526706018,10.8161700117646,16.5615927958579
"Gene480",9.31694780531341,9.66141028171307,14.108163008636,15.8298546903194,12.9476951476758,7.66650197244089,7.06937915520162,6.74720516656979,12.72165394425,10.8441289931614,10.7975311117064,15.9339984165786,16.6296000040715,10.9363098758396,13.8238138104564,12.0661004403707,15.0569699226875,15.6277965012668,10.1422442709128,12.0327312259196
"Gene481",10.0613521255751,13.9632078016645,13.8975882812705,4.39796320704884,10.9877784794542,7.38089645561976,9.18034913371184,13.440195808832,10.0614016873846,7.82861022156556,7.19619730969682,10.5038815275865,6.01271655611267,8.92674365153362,8.96513972039727,11.1736639795621,16.6943307761727,11.065631578122,12.0309510113355,12.7334324363765
"Gene482",10.9421729905188,11.9867628908039,8.63110931936362,7.58920640452576,11.9570417003632,6.72948609284691,8.96399925913563,10.0262619404336,11.7253252598373,9.67385011093179,12.0587420425403,15.5493954854871,9.09810449022575,17.5222527972715,13.608230994765,8.69924033467012,10.7513940091007,14.6095970267859,7.13226458337845,10.409782861231
"Gene483",13.984644088111,11.3241495950609,10.0319945855742,6.40477431226584,10.9941380743444,14.2379676749551,10.0983843057296,5.66948837348816,8.73841146030488,8.69283634940491,10.241331282815,11.1538244933223,13.9279519173964,4.66225839805104,7.33335585496353,9.17256200831878,15.5390674823191,9.49406861320302,8.383065972142,14.4813501486996
"Gene484",10.3639551324723,13.5512377368395,5.63773256519728,11.8885641528698,9.55337398848089,11.5001438878276,10.9935350176346,8.23552636871745,8.09580001043188,11.7958003999122,10.6712101912139,12.93889066324,5.20825525908751,8.348684499026,11.1580307271487,10.0420847948429,12.725423885562,14.2339028752769,15.1129782880134,13.3526458229436
"Gene485",12.1385269600933,7.68549567669732,7.81674002209377,7.40161443111825,3.40084726612134,10.7935211641935,12.1902058741474,8.9030490933851,13.3083485386498,16.0483283218757,11.3457727325671,8.8161744025091,15.0126190559044,14.1273428192258,7.95149605968473,14.3523751910656,16.8115838526584,12.9590935270377,15.9225973013837,10.9079890511389
"Gene486",12.3365800893506,12.1890675740561,16.0247211923955,11.4034168089004,8.17348445531043,9.96602011605277,13.141194804675,14.5589134711167,12.5004023684148,11.690430194867,15.3830772817945,14.2652203659251,11.613197710285,16.1631973269172,8.59628638546296,13.0255857896582,16.8729146963392,15.9506756559346,8.03091415678902,11.2729793427046
"Gene487",12.7443198125669,8.23874315266342,14.4940290565329,8.06258085338029,5.86507608979762,12.9578058749695,7.81107348915693,4.00768274446019,12.7413818628099,6.35145002386396,9.99177974609877,7.59807700447587,11.0044332950612,14.157431635033,9.68497420483357,17.2505431494939,14.6180538785071,16.3950284516341,9.88552295676295,20.2052372008917
"Gene488",8.27681634344685,10.0022925590875,9.3122358241506,9.54242332102456,8.86574714239528,12.6539133057952,9.95811898231755,8.95925991863573,11.2493260732169,6.49128885770419,10.0845566196667,8.47648036422538,11.8200988694306,14.1950054730202,12.0752967194827,18.3036017377364,17.0069978618921,11.4379439946318,13.5249965983138,12.0054227096964
"Gene489",14.880643642584,16.6433959580204,7.92260456409168,12.5686446381299,16.1623212193509,7.28541440926251,12.3628181309824,7.10533350227037,9.63329055686797,10.0772472180489,12.2382243929245,7.72919484222133,8.06635684967896,10.8189060672044,16.1827513213422,8.63641965595227,11.7622154509419,11.006179260766,13.8311198955557,9.70820511824511
"Gene490",8.85712978211796,12.9083031871278,5.90013010849479,10.4110112608856,10.4146762097917,3.9885269456967,8.21656755096916,10.8087773300037,7.39387794825038,13.0047101815767,13.0064057305105,15.7849958985052,10.0270572271551,12.34229734381,13.1502479617651,11.1939022283855,8.13572436762068,14.8181516927182,7.57330200320879,11.7285867501594
"Gene491",9.68264749705074,12.3040231411516,16.3781555612911,4.17788363810095,7.84256116673995,6.46457668884119,11.3689564872299,10.0545666716739,15.935703833,14.2524049758054,6.51543586045716,6.71756284372462,8.47148229716304,17.4521362022344,9.48068186363049,13.2612596235705,11.5375259812064,14.4158514908821,14.2759025341164,10.5924905428825
"Gene492",14.2121508031425,6.67501626454552,10.3438891745154,8.39233759761633,12.6660773219664,8.51538664291347,15.2325522823751,13.1667755925048,10.4630111041631,6.67688273138926,7.89406748128203,13.481170627446,11.6510513847957,16.3160022994442,10.4468367310072,17.8881721479434,7.62862536335426,8.64201894319304,17.076084293816,11.0456602629211
"Gene493",13.8822517184367,7.64129224001586,8.21815327189865,12.1407852930299,11.4741187854241,9.99027120440199,5.97246795740013,12.9731484458194,8.96809900179002,10.3125199420794,12.1321908632334,14.7887065177726,10.4494505349792,15.6099185284859,15.9910892551704,6.62750666880926,12.7282882344964,13.9170763354615,11.112079519408,9.89163880590496
"Gene494",6.73002438276629,16.8523494407848,13.2342020138538,15.5804449589165,9.75894979268267,14.5102174805908,12.1726275004406,12.1380101811388,15.3112298234023,10.3905689191866,14.6219623600785,16.3305367276323,11.6141196319261,10.872008981171,7.80464247599678,15.6504034925262,11.4296382672911,11.0124081394596,9.5059678725233,7.11980466176738
"Gene495",7.38078699874761,6.72009770808007,6.70124250142326,6.65552156507486,9.31710624842586,11.9043080046251,9.78331962178295,15.3869341682871,15.0592125256929,9.66858354346082,12.6270769551176,17.9360104561763,11.7491802340128,5.58764795897235,11.4555442961881,11.8765880789842,12.0553671224093,9.33205274154172,13.013499027491,16.6686432808345
"Gene496",5.92576282188816,10.6434381258552,12.1796925928194,9.3141368917314,9.56354325030856,12.0563340058224,6.99644987141779,6.75493976282925,8.00165827016281,6.279973678646,10.1610250601034,7.78836358600956,9.3588781836892,7.4330857031665,5.20543889664861,11.1487881329676,9.1043748987989,14.6609347561341,16.4049791487751,15.3315383830316
"Gene497",10.5455415778595,12.6777131789112,14.3226109067158,9.75523036043535,9.78573992327411,12.4314348987114,10.7899386642087,8.52239867359317,9.99221802062903,11.8758109195392,11.3716571862808,15.0878653780724,3.8957980151058,18.0768454470683,11.6192334628558,14.2525635949299,12.6391059022249,4.32769669197533,14.1268732956526,14.3226078074312
"Gene498",10.4945226037554,13.0562739170268,9.36948952113501,7.80230053791348,11.8585907339467,9.60872269896876,9.85159790902999,12.8937921790156,9.14199916370233,4.26101915984436,14.9095774833432,7.77612426139929,14.299774531886,10.7307422602108,14.2913263794311,18.1694053099692,14.0138393621916,10.3497258016431,9.55110111178693,13.5216986709889
"Gene499",11.0923440620652,13.2673360327577,14.3538428316501,5.85210153083271,10.3829700287406,6.77775049942269,6.92871053457951,8.25080841286956,12.869935055486,12.0655978163962,14.2886088006175,11.8392731421712,19.2166069695165,11.4607470813407,10.8819815442287,11.9383824965113,11.4153767996675,13.6325027623434,10.5818059170748,10.7411089005129
"Gene500",11.6564731426557,9.51061303034436,11.9246542942277,15.5163898010322,8.11787006290605,7.30737023588229,10.0596273516995,6.25227846966039,9.06084234284518,5.26191751820041,8.54136281202542,14.8670283036903,13.3803588943491,12.1886402252578,11.7166291970255,8.91696455439787,11.9228445430821,15.0397741446739,10.1121953708427,10.4145362462088
"Gene501",8.19432146204495,7.53703990864001,7.96357714336012,14.4350033782517,12.5031144818137,5.92830810290894,11.7533434926147,11.0500075631927,10.8179412167418,8.98641383051713,14.958949954832,10.3251568734327,12.0304436788245,8.54948181260967,11.3137963884334,10.4474626151985,10.4448581060643,9.62633771860083,9.90251378147277,7.7243547256733
"Gene502",7.01890422670386,9.07822830103408,11.7229382090424,5.77963985017656,7.90478815506511,6.12190658144536,9.40741652782371,12.4433251278685,10.1243563677334,9.55860355234478,10.0110979473819,12.3762789486418,16.6864143611348,11.5882703371525,13.1818124351624,14.9164435936662,11.4953049859377,10.9986223396891,11.8960294495107,17.1989689866272
"Gene503",13.0803551682247,7.29370597438161,7.88645642113321,4.34808360361644,13.9277214465661,5.44837808101151,15.3924806416728,8.45000161952738,9.98535444277999,7.97909369882477,13.730163285827,17.4453310293943,13.2385381363841,10.7414890097622,12.3849794604995,13.3802839774122,9.52206229811591,13.6615962751021,12.8666720018217,16.982555443327
"Gene504",12.253183907819,11.881206229345,8.39804782831019,9.16790131717817,7.05946711933491,12.5775280922314,14.6884402897092,1.92320679111898,7.07134231418109,8.29411667084638,11.586486701311,12.4891104463165,8.43341342435018,14.2875284444187,13.3823489680342,11.4228116735213,8.95171998440809,15.3084236265914,10.4139036450462,9.43969171099015
"Gene505",5.4725003880139,13.3610650852783,12.323153819853,11.2912834155738,12.2439553082366,6.35614739867059,7.74621260442593,6.70913607795666,10.4321502527426,11.4125694752326,11.4954697899775,9.82960088753071,14.1436497962992,12.0501958238086,12.0951953738506,11.7042924406451,12.3850834631858,10.0968326017157,9.88576046628914,12.8071677962609
"Gene506",9.71455764745214,16.3816406574806,8.57313581398359,9.61363999583588,13.7733898620424,11.8571661419913,14.1352324807867,6.23357477428672,11.3698576560856,13.904010156702,13.7285789664367,13.7428647929922,13.7552285215864,8.29893938599171,15.8080517032861,10.9885810875576,8.62308030776932,11.7373656904389,9.74725671869509,9.41708891006991
"Gene507",7.3121565317305,11.0983431487952,9.92671786333945,13.3877937862414,13.6665500571334,17.0361397920377,13.7844054301335,8.08836766693083,10.1132498032368,10.1101273856527,19.4507017113232,9.57086104049873,8.24411649324303,10.7383518133411,11.0006794934785,15.2986025309169,8.09999661773695,13.2168617955914,9.10854518555042,7.44665831444457
"Gene508",3.78774678837411,7.37565586841894,13.0570242888531,9.26041452096656,9.66351747189843,9.40591626254449,8.05777891070643,8.82725154421797,8.88707906373824,8.21531554098838,11.903480329604,11.5045566982758,6.36130035273228,8.70136993335533,15.2784451314963,14.2329995998693,12.770628421228,8.54934625846437,10.7144021152521,11.9488104691832
"Gene509",10.4503603935644,13.0734245889797,6.38325881320433,6.50335655262802,12.0766004288027,9.44797698677099,14.7066705392444,12.9832659161392,11.6954455913929,8.00413511354171,9.5713856208817,14.5084870770511,12.0362492022951,14.7368749066416,12.7722543096292,11.7031330530316,13.6956152650402,12.9755053504675,10.9887309734309,9.94700031629698
"Gene510",9.76236487222424,12.7142766810859,14.7858816024161,14.5596468788512,3.58707550043462,12.5162125832679,14.9972737105865,5.73094101013239,10.3648679286829,12.1485130622324,15.1142959248377,9.49832026651796,9.87567331716723,11.6273777312632,10.9411983578345,9.26478310279923,14.3939555904078,8.67228461163873,14.6636593688845,12.4796729213849
"Gene511",9.70789219746076,9.28525391229152,16.125866379979,9.29791976856209,11.3327079521207,9.95647736203449,11.8785493249495,8.16697198702633,12.4986839079988,8.60882756528743,11.0756092929533,16.2490178206271,13.1402894432793,14.6957288894597,17.8418268738134,15.7573814077875,8.55784287023573,11.9880926793366,13.2748829376644,11.2073590619826
"Gene512",10.6484576254037,5.32643528838306,11.8434437501299,9.14807923888322,9.6721393769263,7.70850030518393,12.6763730868317,7.78354976810063,6.92857018420444,5.35767911909479,11.8685280664342,15.2022370260067,12.1989248843516,12.5158384325244,14.4706984868805,12.3651690506941,16.9417880927258,15.2971630279167,19.7494917275206,14.0356590359072
"Gene513",12.6473954931898,12.2839296861817,11.2657935224105,9.21052514763701,11.7994739673473,5.74138497294728,6.96215471118661,14.2872149218084,15.8415136688009,10.1317873715055,9.19371562207786,11.6307040502951,17.2203501088328,11.0541567429461,15.8727767226781,11.6702713194791,11.4066303400866,9.67393615892365,10.9818151410695,12.8147755614881
"Gene514",10.6167925134502,13.3874331869249,8.51073499692031,10.1680129112747,10.3262772210651,10.2799356084739,15.5923544137976,5.52524591223994,6.86753775444058,12.730684340144,13.3064271968411,14.2327294809995,16.8887223376852,5.58672118687788,9.48701630136464,12.6739373996621,14.5120751892401,13.5690628706189,10.8867976750803,15.8729286614618
